id,data,esg_type,promise_status,promise_string,verification_timeline,evidence_status,evidence_string,evidence_quality,company,ticker,page_number,pdf_url,company_source
10797,為支持地方教育，增加學生實務工作經驗，並降低人口外移的現象，本公司積極與各大專院校進行產學合作，提供實務工作場域，2024 年產學合作情形如下表。,S,No,,,,,,fpc,1301,152,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fpc_1301_page_152.pdf,https://www.fpg.com.tw/esg/tw/download
10466,馬來西亞廠 (WYMY) 為第一個取得 GBI (Green Building Index) 綠色建築 Gold 等級認證之營運據點。將持續在全球各地落實綠色建築標準，強化環保與節能策略。推動自然保育與永續發展，以促進環保、公益及企業責任交流，實現人與環境共好及身心平衡。,E,Yes,將持續在全球各地落實綠色建築標準，強化環保與節能策略。推動自然保育與永續發展，以促進環保、公益及企業責任交流，實現人與環境共好及身心平衡。,already,Yes,馬來西亞廠 (WYMY) 為第一個取得 GBI (Green Building Index) 綠色建築 Gold 等級認證之營運據點。將,Clear,wiwynn,6669,14,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/wiwynn_6669_page_14.pdf,https://www.wiwynn.com/zh/esg?srsltid=AfmBOorvFrT1ZHOSpBKt9v6gwVkwdiWT6ZYLhQDWqQ06r_frvS6qSFZM
10336,藉由和合作夥伴持續地投入於環境與生態守護，促進人與自然的平衡與和諧，達到人與環境的共生共好。,E,Yes,2月20日,between_2_and_5_years,No,,,wistron,3231,179,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/wistron_3231_page_179.pdf,https://esg.wistron.com/ch/report-download
10819,"註 1：財務承諾碳排包含範疇一及範疇二的碳排放量；主權債財務承諾碳排僅計算範疇一。  註 2：主權債 - 包含 LULUCF 的財務承諾碳排為 4,600,215 tCO₂e，資料品質分數為 4.04。  註 3：專案投融資均為再生能源放款，依據實體活動基礎計算財務碳排放量。由於再生能源之碳排放係數為 0，故對應的範疇一與範疇二碳排放量皆為 0；另計算專案投融資的迴避碳排為 39,723 tCO₂e。  註 4：表格中” - ” 表示無該類別資產。",E,No,,,,,,cathay,2882,199,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/cathay_2882_page_199.pdf,https://www.cathayholdings.com/holdings/esg/reports/reports_download
11186,"走路不僅是運動還是世界衛生組織認證「最完美的運動」，可預防及改善心血管疾病、糖尿病、代謝症候群等慢性疾病、控制體重、預防骨質疏鬆、預防跌倒、更可紓解壓力。為養成同仁良好的健走習慣，連續 4 年結合公司創建之「Fun group 放個鹿 APP」，舉辦健走競賽活動，2024 年共 2,474 人報名參加，活動總步數約 5.2 億步。",S,Yes,為養成同仁良好的健走習慣，,already,Yes,"連續 4 年結合公司創建之「Fun group 放個鹿 APP」，舉辦健走競賽活動，2024 年共 2,474 人報名參加，活動總步數約 5.2 億步。",Clear,fubon,2881,71,https://esg.fubonlife.com.tw/esg-report,https://esg.fubonlife.com.tw/esg-report
11037,"大立光位於台中市精密機械科技創新園區及台中工業區，屬低至中度水資源風險區 (https://www.wri.org/aqueduct)，取水來源主要來自德基、鯉魚潭水庫水源及廠內回收水為主，廠區日用約 6,714 噸無取用地下水及地表水作為廠區水源，2024 年各廠區總自來水取水為 1,166 百萬公升，2024 年取水量 1,492 百萬公升、增加 27.9 % 因營收增加，透過每日抄錶數據彙整最近三年的自來水取水量、排水量及耗水量如下表：",E,No,,,,,,largan,3008,60,https://www.largan.com.tw/tw/tool-download/esg_1_files/file/19/2024%E5%B9%B4ESG%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8?note=,https://www.largan.com.tw/tw/esg
11093,統計各營業單位耗電量與節電量後計算內部碳費。各營業單位的碳費佔總營收比例將納入年度績效考核中進行評估。節電成效越好則能帶動單位績效成長，有效於創造激勵環境，並客觀評估全行各據點的潛在能源成本。,E,No,,,,,,scsb,5876,92,https://www.scsb.com.tw/content/csr/files/csr03_a/2024report.pdf,https://www.scsb.com.tw/content/csr/csr03_a.html
10059,根據分析結果，本行臺灣營運據點之實體風險暴險情形皆不重大，惟為確實掌控實體風險之衝擊，各營業據點仍已建立應對計畫與防災作業流程，以及資料備援準備，可確保將短期天然災害所帶來的破壞降至最低，並維護災後營運。,E,Yes,確保將短期天然災害所帶來的破壞降至最低，並維護災後營運。,already,No,,,scsb,5876,75,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/scsb_5876_page_75.pdf,https://www.scsb.com.tw/content/csr/csr03_a.html
11834,陽明海運以建立完善且具永續精神之供應鏈管理制度為目標，規劃三項關鍵結果：「完善採購制度且具永續因子」、「有效掌握供應商永續管理成熟度、績效與持續追蹤」與「與供應商永續議合」，每年檢視與滾動式更新行動計畫及訂立目標，下表為各關鍵結果的行動計畫及短期與中長期目標。,S;E,Yes,陽明海運以建立完善且具永續精神之供應鏈管理制度為目標， ｜ 每年檢視與滾動式更新行動計畫及訂立目標，下表為各關鍵結果的行動計畫及短期與中長期目標。,more_than_5_years,No,,,ymtc,2609,67,https://esg.yangming.com/upload/esg_custom_sustainability_report_document_files/twL_esg_custom_sustainability_report_document_23I14_ERqoPnY786.pdf,https://esg.yangming.com/esg/sustainability_report/1/
11253,"和碩集團之溫室氣體盤查係依循GHG Protocol 指引、ISO 14064-1準則以及公司內部程序文件「溫室氣體排放盤查及臭氧危害物質管理辦法」執行，各類溫室氣體排放量之計算主要採用排放係數法進行量化。若因特殊需求或其它考量，則採用其它合理計算方式如直接量測法或質量平衡法。全球暖化潛勢(GWP)比率引用自聯合國政府間氣候變化專門委員會(IPCC)發表之第六次氣候變遷評估報告(AR6)，考量營運控制法為業界廣泛採用之盤查方式，故採用營運控制法進行溫室氣體量化。  和碩自2009年起導入溫室氣體盤查計畫並訂定到2020年的十年集團節能減碳目標，已於2020年到期並達標。2024年開始，依據集團新版溫室氣體減量目標，基準年自2009年調整為2021年。和碩集團溫室氣體排放盤查結果皆經由第三方驗證單位進行查證，並將查證聲明書公開揭露於公司官網。2024年溫室氣體排放之外部查證作業於2025年6月完成，2024年範疇一及範疇二溫室氣體排放總量為154,576公噸二氧化碳當量，其中電力使用為最主要的排放源，占排放量比例85.2%，溫室氣體排放總量相較前一年度下降原因為增加再生能源使用量。",E,No,,,,,,pegatron,4938,32,https://www.pegatroncorp.com/media/20250826083546321_2024_CSR_ZH.pdf,https://www.sustaihub.com/reports/%E5%92%8C%E7%A2%A9%E8%81%AF%E5%90%88%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/e7bdbbd6-7493-401d-a2a2-b39b95a19700/
11105,為防止由於資訊系統的中斷、數據的丟失、敏感資訊的洩密所導致企業和客戶的損失。奇鋐科技導入資訊安全管理體系，深圳廠和東莞廠已通過ISO 27001資訊安全管理體系認證，確立資訊安全方針與目標，對資訊安全風險進行有效管理，保護公司核心資訊資產安全，降低重大緊急資訊安全事件發生風險。2024年奇鋐集團未接獲任何經證實的客戶隱私侵犯投訴，亦無侵犯客戶隱私或遺失客戶資料事件發生。,G,Yes,為防止由於資訊系統的中斷、數據的丟失、敏感資訊的洩密所導致企業和客戶的損失。奇鋐科技導入資訊安全管理體系，深圳廠和東莞廠已通過ISO 27001資訊安全管理體系認證，確立資訊安全方針與目標，對資訊安全風險進行有效管理，保護公司核心資訊資產安全，降低重大緊急資訊安全事件發生風險。,already,Yes,2024年奇鋐集團未接獲任何經證實的客戶隱私侵犯投訴，亦無侵犯客戶隱私或遺失客戶資料事件發生。,Not Clear,avc,3017,48,https://www.avc.co/Portals/0/zh-tw/FileUpload/%E4%BC%81%E6%A5%AD%E8%B2%AC%E4%BB%BB/2024%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A.pdf?ran=001,https://www.avc.co/zh-tw/CorporateResponsibility/CorporateCSR
10974,健康檢查：公司優於法規規定下，每年度為員工提供免費健康檢查及特別危害健康作業人員之特殊健康檢查，針對健康檢查結果進行統計分析可能致病因子，依照健康風險管理實施分級，追蹤高風險健康族群，推動職場健康促進與職業病預防，提供員工全方位醫療保健服務。2024 年度新增特殊檢項目及最近三年健康檢查類別項目與參與人數如下表：,S,Yes,推動職場健康促進與職業病預防，提供員工全方位醫療保健服務。,longer_than_5_years,Yes,每年度為員工提供免費健康檢查及特別危害健康作業人員之特殊健康檢查，針對健康檢查結果進行統計分析可能致病因子，依照健康風險管理實施分級，追蹤高風險健康族群，,Clear,largan,3008,86,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/largan_3008_page_86.pdf,https://www.largan.com.tw/tw/esg
11522,本公司及各子公司致力於打擊現代奴役，遵守勞動法規，提供平等就業機會，反對歧視、騷擾和剝削，尊重員工隱私與結社自由，在所有營運據點皆遵照當地勞動法規，也會定期收集員工意見與反饋，改善工作環境和福利待遇。除自我要求之外，也確保供應商符合相關要求。,S,Yes,本公司及各子公司致力於打擊現代奴役，遵守勞動法規，提供平等就業機會，反對歧視、騷擾和剝削，尊重員工隱私與結社自由，,between_2_and_5_years,Yes,在所有營運據點皆遵照當地勞動法規，也會定期收集員工意見與反饋，改善工作環境和福利待遇。除自我要求之外，也確保供應商符合相關要求。,Not Clear,fpc,1301,124,https://www.fpg.com.tw/uploads/images/ESG/%E5%8F%B0%E5%A1%912024%E5%B9%B4%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8.pdf,https://www.fpg.com.tw/esg/tw/download
90111,每年定期以風險評估篩選出需進行調查的供應商範圍，利用過去公開媒體報導與網路搜尋結果自行匯整之『負面新聞觀察名單』，僅將曾被具名指涉涉及衝突礦產的冶煉廠列為高風險，其餘未出現在搜尋結果中的冶煉廠統一納入合規，且未交叉比對 RMI 或其他公信機構之最新合格與高風險冶煉廠清單。2024 年公司在統計供應商回覆時，只要冶煉廠名稱未出現在負面新聞觀察名單中，即自動歸類為『合格冶煉廠』並納入總數 201 家之內，相關說明中則將『未查得負面新聞』表述為『已通過國際標準審核』，並以此推論公司已在源頭完全扼制衝突礦產風險，而未揭露此判斷並無任何第三方稽核或現場查驗作為佐證。,S,Yes,每年定期以風險評估篩選出需進行調查的供應商範圍，利,longer_than_5_years,Yes,利用過去公開媒體報導與網路搜尋結果自行匯整之『負面新聞觀察名單』，僅將曾被具名指涉涉及衝突礦產的冶煉廠列為高風險，其餘未出現在搜尋結果中的冶煉廠統一納入合規，且未交叉比對 RMI 或其他公信機構之最新合格與高風險冶煉廠清單。2024 年公司在統計供應商回覆時，只要冶煉廠名稱未出現在負面新聞觀察名單中，即自動歸類為『合格冶煉廠』並納入總數 201 家之內，相關說明中則將『未查得負面新聞』表述為『已通過國際標準審核』，並以此推論公司已在源頭完全扼制衝突礦產風險，而未揭露此判斷並無任何第三方稽核或現場查驗作為佐證。,Misleading,accton,2345,71,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/accton_2345_page_71.pdf,https://www.accton.com.tw/esg-documents/
10007,"統一超商積極透過推動綠色採購管理設備、耗材與建材，選擇綠建材進行門市裝修並採購取得節能標章、環保標章或驗證或具有實際環保效益的設備與耗材應用於門市，2023 年擴大範圍率通路之先全面採用「FSC 森林永續認證」咖啡紙杯，採購金額為 617,979 仟元，相較 2023 年成長近 2 倍，在維持營運順暢與服務品質的同時，也降低消耗天然資源與環境負面影響。我們 2024 年綠色採購總金額達 27.82 億元，佔統一超商整年度採購總金額達 20.73%，達成原定年度採購佔比達 15% 之目標，並將 2025 年目標設定提高至 18%。",E,Yes,統一超商積極透過推動綠色採購管理設備、耗材與建材，選擇綠建材進行門市裝修並採購取得節能標章、環保標章或驗證或具有實際環保效益的設備與耗材應用於門市，,between_2_and_5_years,Yes,"2023 年擴大範圍率通路之先全面採用「FSC 森林永續認證」咖啡紙杯，採購金額為 617,979 仟元，相較 2023 年成長近 2 倍，在維持營運順暢與服務品質的同時，也降低消耗天然資源與環境負面影響。我們 2024 年綠色採購總金額達 27.82 億元，佔統一超商整年度採購總金額達 20.73%，達成原定年度採購佔比達 15% 之目標，並將 2025 年目標設定提高至 18%。",Clear,pcsc,2912,42,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/pcsc_2912_page_42.pdf,https://www.7-11.com.tw/Company/esg/reports.aspx
11265,為協助技職學子在求學階段提前瞭解半導體設備及廠務相關工作，台積公司自民國 112 年起與 3 所高工學校合作推動「營運組織設備星芒計畫」，透過校園分享會、企業參訪與獎助學金等方式，培養學子擁有設備機台改造與廠務工程所需的實作技能，激發持續學習並投身半導體產業的興趣，進而擴大產業人才庫。民國 113 年參與學生達 218 人次，歷年總計 327 人次。,S,Yes,透過校園分享會、企業參訪與獎助學金等方式，培養學子擁有設備機台改造與廠務工程所需的實作技能，激發持續學習並投身半導體產業的興趣，進而擴大產業人才庫。,already,Yes,台積公司自民國 112 年起與 3 所高工學校合作推動「營運組織設備星芒計畫」， ｜ 民國 113 年參與學生達 218 人次，歷年總計 327 人次。,Clear,tsmc,2330,63,https://esg.tsmc.com/zh-Hant/resources/ESG-data-hub?tab=reportbuilder,https://esg.tsmc.com/zh-Hant/resources/ESG-data-hub?tab=reportbuilder
11852,玉山銀行於 2024 年擔任國際投資人 K 集團 149MW 太陽光電暨 20MW/80MWh 儲能系統聯貸案的共同主辦行 (MLA) 及綠色貸款協調銀行 (Green Loan Coordinator)，案場座落於臺灣中部填海造陸之內海潮間帶，不僅是國內少見的水面型太陽光電，更是首件結合光電與儲能系統的政府標案，也因其位處天然航道與漁民捕魚養蚵區，開發過程充分照顧利害關係人意見，與當地漁業組織達成協議，保留部份天然航道，讓臺灣再生能源開發與在地生態環境得以共存共榮。,E,No,,,,,,esfh,2884,76,https://www.esunfhc.com/zh-tw/-/media/ESUNFHC/Files/CSR/FHC-CSR-Report/2024-Sustainability-ReportChinese.pdf,https://www.esunfhc.com/zh-tw/esg/resource-center/report
10331,為鞏固誠信經營之企業文化，國泰金控制定《誠信經營政策暨守則》、《誠信經營作業程序及行為指南》及《員工行為守則》政策，要求同仁遵守內部相關規範以及禁止不誠信行為，且須以合法方式參與公共事務。國泰長期參與公會與協會，國泰金控李長庚總經理現任「中華民國銀行商業同業公會全國聯合會」常務理事、「台北市銀行商業同業公會」理事；國泰人壽劉上旗總經理現任「中華民國人壽保險商業同業公會」常務監事；國泰世華銀行郭明鑑董事長現任「中華民國銀行商業同業公會全國聯合會」監事，積極促進產業與政府合作，研擬相關政策。國泰金控暨子公司公協會參與情形請詳見附錄表 33。,G,Yes,為鞏固誠信經營之企業文化，,already,Yes,國泰金控制定《誠信經營政策暨守則》、《誠信經營作業程序及行為指南》及《員工行為守則》政策，要求同仁遵守內部相關規範以及禁止不誠信行為，且須以合法方式參與公共事務。 ｜ 國泰長期參與公會與協會，國泰金控李長庚總經理現任「中華民國銀行商業同業公會全國聯合會」常務理事、「台北市銀行商業同業公會」理事；國泰人壽劉上旗總經理現任「中華民國人壽保險商業同業公會」常務監事；國泰世華銀行郭明鑑董事長現任「中華民國銀行商業同業公會全國聯合會」監事，積極促進產業與政府合作，研擬相關政策。,Clear,cathay,2882,180,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/cathay_2882_page_180.pdf,https://www.cathayholdings.com/holdings/esg/reports/reports_download
11689,2025 年，瑞昱將依「瑞昱慈善公益暨共好永續三年期 (2024-2026) 計劃」所指引之項目專案計劃，繼續關注偏鄉閱讀教育資源議題，永續推動知識學習、帶領孩子培養閱讀習慣，拓展多元視野、啟發智能發展和快樂學習成長。,S,Yes,2025 年，瑞昱將依「瑞昱慈善公益暨共好永續三年期 (2024-2026) 計劃」所指引之項目專案計劃，繼續關注偏鄉閱讀教育資源議題，永續推動知識學習、帶領孩子培養閱讀習慣，拓展多元視野、啟發智能發展和快樂學習成長。,within_2_years,No,,,rt,2379,153,https://www.realtek.com/images/csr/2024.pdf,https://www.realtek.com/Article/Index?menu_id=912&lang=zh-TW
11955,為實現廢棄物有效管理，廣達積極導入國際認證標準，逐步於各廠區推動「零廢棄物填埋計畫」。該計畫書採用全球公認的UL ECVP 2799 Zero Waste to Landfill標準作為指引，強調所有廠棄物流向的透明化與可追溯性，並須經過嚴格的合規管理、現場查驗與第三方稽核，確認其皆已透過回收、再利用或轉化方式處理，非以掩埋方式終結其生命週期。當廢棄物整體轉化率達80%以上時，企業始可取得認證。本公司於2024年成功推動多廠區取得認證，QCI、QSMC與QCMC取得鉑金級認證（轉化率100%），QMB取得銀級認證。未来，廣達將持續朝向全廠區全面達成零廢棄物填埋目標邁進，打造符永續發展願景的典範。,E,Yes,廣達積極導入國際認證標準，逐步於各廠區推動「零廢棄物填埋計畫」。 ｜ 未来，廣達將持續朝向全廠區全面達成零廢棄物填埋目標邁進，打造符永續發展願景的典範。,between_2_and_5_years,Yes,本公司於2024年成功推動多廠區取得認證，QCI、QSMC與QCMC取得鉑金級認證（轉化率100%），QMB取得銀級認證。,Clear,qci,2382,100,https://www.quantatw.com/quanta/ESG/CH/Quanta_ESG_CN_2024.pdf,https://www.quantatw.com/quanta/chinese/esg/csrreport.aspx
10555,監理壓力增加：各國政府和國際組織提高對金融機構之監理要求，如全球報告倡議組織 (GRI) 發布「GRI 101: 生物多樣性 2024」，並於 2026/1/1 正式生效，促使金融機構採取自然行動；國際永續發展標準委員會 (ISSB) 已經著手制定揭露標準草案 (IFRS S3)，將自然相關揭露納入框架中；自然相關財務揭露工作小組 (TNFD) 已於 2023 年 9 月發布指引，強調企業需揭露自然相關風險和機會，及對生物多樣性影響。兆豐需加強內部相關人員專業知識，並長期持續性的培訓和成本投入。,G,Yes,兆豐需加強內部相關人員專業知識，並長期持續性的培訓和成本投入。,longer_than_5_years,No,,,mega,2886,45,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/mega_2886_page_45.pdf,https://esg.megaholdings.com.tw/frontend/Download
11264,能元超商專注用電大戶需求，提供涵蓋「綠電供應－儲能調度－碳管理」整合型能源服務，打造超商般的銷售體驗，提供發電業者便利上架的綠電銷售平台；提供AI綠電最佳化匹配，為客戶規劃低餘電與高綠電使用效益之綠電布局，同時活化客戶閒置電力資源，代理參與台電電力交易，協助企業穩定電費結構並創造額外收益。並透過「線上綠電顧問」平台，運用大數據即時媒合多元綠電來源，提升採購效率，未來亦將導入「綠電＋碳管理」整合服務，透過中長期PPA鎖定電價，預測碳費負擔，有效控管能源與碳費成本。,E,Yes,能元超商專注用電大戶需求，提供涵蓋「綠電供應－儲能調度－碳管理」整合型能源服務，打造超商般的銷售體驗，提供發電業者便利上架的綠電銷售平台； ｜ 提供AI綠電最佳化匹配， ｜ 並透過「線上綠電顧問」平台，運用大數據即時媒合多元綠電來源，提升採購效率， ｜ 未來亦將導入「綠電＋碳管理」整合服務，透過中長期PPA鎖定電價，預測碳費負擔，有效控管能源與碳費成本。,between_2_and_5_years,Yes,為客戶規劃低餘電與高綠電使用效益之綠電布局，同時活化客戶閒置電力資源，代理參與台電電力交易，協助企業穩定電費結構並創造額外收益。,Not Clear,tcc,1101,112,https://media.taiwancement.com/web_tcc/comm/pdf/Sustainability_Report/2024/TW/%E5%8F%B0%E6%B3%A52024%E5%B9%B4%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8.pdf,https://www.tccgroupholdings.com/tw/esgReport.html
11358,全球暖化不僅改變生態環境，極端氣候情頻傳更對人類生存造成威脅，若持續漠視眼前的危機、毫無節制地耗用各項資源，將使氣候變遷加劇，最終導致不可挽回的生態浩劫。為減緩氣候變遷影響，本集團積極管理溫室氣體排放，致力加入全球升溫控制在 1.5℃內的行列，以 2021 年首次完成國內外全據點通過「ISO 14064-1 溫室氣體盤查」之查證結果作為基準年，設定科學基礎減碳目標 (SBT)，並於 2023 年通過目標審查。本集團自身營運面 ( 範疇一加範疇二 ) 於 2032 年絕對排放量相較基準年 ( 2021 年 ) 減少 50.4%，平均每年減少 4.58%，2030 年減量目標為較 2021 年減少 41.24%，2024 年減量目標為較 2021 年減少 13.75%。,E,Yes,為減緩氣候變遷影響，本集團積極管理溫室氣體排放， 致力加入全球升溫控制在 1.5℃內的行列，,more_than_5_years,Yes,設定科學基礎減碳目標 (SBT)，並於 2023 年通過目標審查。,Clear,tcfhc,5880,50,https://esg.tcfhc.com.tw/uploads/download_item/download_file_zh/14/2024_ESG_REPORT_zh.pdf,https://esg.tcfhc.com.tw/report-download/
11057,聯電持續執行水車及自主節水 (含 U water) 以及認購再生水與海淡水，2024 年投入成本約 14.7 百萬 / 年，預估三年內每年成本 >20 百萬 / 年，十年內每年成本 >80 百萬 / 年；此財務值僅計算再生水的增加成本註及水車的合約費用。,E,Yes,聯電持續執行水車及自主節水 (含 U water) 以及認購再生水與海淡水，2024 年投入成本約 14.7 百萬 / 年，預估三年內每年成本 >20 百萬 / 年，十年內每年成本 >80 百萬 / 年；此財務值僅計算再生水的增加成本註及水車的合約費用。,already,Yes,2024  ｜ 年投入成本約  ｜ 年投 ｜ 14.7  ｜ 百萬  ｜ 百萬  ｜ 百萬  ｜ /  ｜ /  ｜ /  ｜ 年，預估三年內每年成本  ｜ 年， ｜ 年內 ｜ 年成 ｜ 百萬  ｜ 百萬  ｜ 百萬  ｜ /  ｜ /  ｜ /  ｜ 年，十年內每年成本  ｜ 年， ｜ 年內 ｜ 年成 ｜ 百萬  ｜ 百萬  ｜ 百萬  ｜ /  ｜ /  ｜ /  ｜ 年；,Clear,umc,2303,59,https://www.umc.com/upload/media/07_Sustainability/72_Reports_and_Results/1_Corporate_Sustainability_Reports/CSR_Reports/CS_Reort_chinese_pdf/2024_CSR_report_chi/UMC-2024-CH-elink.pdf,https://www.umc.com/zh-TW/Download/corporate_sustainability_reports
11914,台灣大基金會「以科技擁抱愛」精神，賦能科技教育，早於課綱加入科技教育前兩年，自2017年啟動兩階段的「Coding Fun偏鄉玩程式」，透過5G MR智慧教學、自走車、3D列印、APP遊戲設計、無人機等暑期營隊課程，啟發偏鄉學生程式概念。2024年首度納入生成式AI工具教學，以跨領域的多元教材激發孩子們對於科技學習的想像力與好奇心，讓偏鄉教育突破限制，持續投入科技資源培育未來人才，陪伴孩子用程式翻轉未來！,S,Yes,讓偏鄉教育突破限制，持續投入科技資源培育未來人才，,already,Yes,2017年啟動兩階段的「Coding Fun偏鄉玩程式」，透過5G MR智慧教學、自走車、3D列印、APP遊戲設計、無人機等暑期營隊課程，啟發偏鄉學生程式概念,Clear,twm,3045,83,https://corp.taiwanmobile.com/pdf/2024_C_ESG.pdf,https://corp.taiwanmobile.com/esg/esg-report.html
10384,長榮航空應用風險管理的方法論，經由空地勤安全教育與訓練的全面推廣，培養同仁安全意識、情境認知及落實標準的執行力，以「積極主動」及「前瞻預測」的態度來掌握作業及系統面的危害，並在第一時間採行有效的風險緩解措施以管控風險。在 SMS 的實務作業上，長榮航空推動「七化運動」作為全體同仁執行 SMS 的作業邏輯，闡述法規、政策、程序、文件、標準、行動、結果等七個執行階段的關聯，以期各項作業結果都能達成組織既定的目標。,S,Yes,長榮航空應用風險管理的方法論，經由空地勤安全教育與訓練的全面推廣，培養同仁安全意識、情境認知及落實標準的執行力，以「積極主動」及「前瞻預測」的態度來掌握作業及系統面的危害，並在第一時間採行有效的風險緩解措施以管控風險。在,between_2_and_5_years,Yes,在 SMS 的實務作業上，長榮航空推動「七化運動」作為全體同仁執行 SMS 的作業邏輯，闡述法規、政策、程序、文件、標準、行動、結果等七個執行階段的關聯，以期各項作業結果都能達成組織既定的目標。,Clear,emc,2603,60,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/emc_2603_page_60.pdf,https://www.evacsr.com/
11673,智邦、鈺登、越南智邦近年來積極參與校園徵才與實習說明會活動，期望透過該活動與年輕學子分享公司之核心價值與企業文化，並協助年輕學子探索未來職涯，透過面對面的校園徵才與實習說明會活動吸引優秀人才加入。2024 年度共參加 8 場校園徵才活動，並與新竹縣政府攜手合作「數位創新青年培育計畫」，共 8 名學生參與此計畫。透過實習計畫的推廣，提供豐富多元實習體驗與儲備優秀人才，表現優異之學子亦可優先獲得轉正機會，促成雙贏局勢。,S,Yes,智邦、鈺登、越南智邦近年來積極參與校園徵才與實習說明會活動， ｜ 並協助年輕學子探索未來職涯，,already,Yes,2024 年度共參加 8 場校園徵才活動，並與新竹縣政府攜手合作「數位創新青年培育計畫」，共 8 名學生參與此計畫。透過實習計畫的推廣，提供豐富多元實習體驗與儲備優秀人才，表現優異之學子亦可優先獲得轉正機會，促成雙贏局勢。,Clear,accton,2345,107,https://www.accton.com.tw/wp-content/uploads/2025/06/Accton-2024ESG-CH.pdf,https://www.accton.com.tw/esg-documents/
10394,"為了達成巴黎協定將升溫幅度控制在工業化前平均水準的攝氏1.5度內的目標，凱基金控已於2016年簽署加入碳揭露專案(Carbon Disclosure Project, CDP)，2018年12月正式簽署氣候相關財務揭露(Task Force on Climate-related Financials Disclosures, TCFD)，遵循該揭露架構，包含治理、策略、風險管理、指標與目標等四大核心要素，並於2021年承諾2045年達到全資產淨零碳排的目標。凱基銀行於2022年2月簽署加入「碳核算金融聯盟」(Partnership for Carbon Accounting Financials, PCAF)，積極導入國際投融資碳排管理標準；凱基證券2023年簽署國際組織綠色和平發起的「RE10x10氣候宣言」。凱基金控在2024年8月正式加入「自然相關財務揭露工作小組」(Taskforce on Nature-related Financial Disclosures, TNFD)，成為TNFD Adopters一員。此外，凱基金控於2025年3月通過科學基礎減量目標倡議(SBTi)審核減碳目標，正式承諾全球營運據點及投融資部位的減碳目標，未來將發揮金融影響力，攜手客戶共同推動淨零減碳。",E,Yes,為了達成巴黎協定將升溫幅度控制在工業化前平均水準的攝氏1.5度內的目標， ｜ 於2021年承諾2045年達到全資產淨零碳排的目標。 ｜ 正式承諾全球營運據點及投融資部位的減碳目標，未來將發揮金融影響力，攜手客戶共同推動淨零減碳。,longer_than_5_years,Yes,"簽署加入碳揭露專案(Carbon Disclosure Project, CDP)， ｜ 2018年12月正式簽署氣候相關財務揭露(Task Force on Climate-related Financials Disclosures, TCFD)， ｜ 於2022年2月簽署加入「碳核算金融聯盟」(Partnership for Carbon Accounting Financials, PCAF)， ｜ 凱基證券2023年簽署國際組織綠色和平發起的「RE10x10氣候宣言」。 ｜ 在2024年8月正式加入「自然相關財務揭露工作小組」(Taskforce on Nature-related Financial Disclosures, TNFD)，成為TNFD Adopters一員。 ｜ 凱基金控於2025年3月通過科學基礎減量目標倡議(SBTi)審核減碳目標，",Clear,kgi,2883,18,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/kgi_2883_page_18.pdf,https://www.kgi.com/zh-tw/esg
10182,世芯電子之「公司治理實務守則」已明訂董事會成員組成應考量多元化，且不限制性別、年齡、國籍及文化，除應具備執行業務所必需之條件，為達到公司治理之理想目標，董事會整體應具備包括營運判斷能力、會計及財務分析能力、經營管理能力、危機處理能力、產業知識、國際市場觀、領導能力與決策能力等多元化專業背景。,G,Yes,達到公司治理之理想目標，,between_2_and_5_years,Yes,董事會整體應具備包括營運判斷能力、會計及財務分析能力、經營管理能力、危機處理能力、產業知識、國際市場觀、領導能力與決策能力等多元化專業背景。,Not Clear,alchip,3661,35,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/alchip_3661_page_35.pdf,https://www.alchip.com/tw/About_Alchip/esg
